Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,rand_47,RFP,ArgP,0.0040085614746641,"[119, 138]",4669,13,1.5555555555555554,3.954545454545454,0.004167874034275399,True,gain,2.398989898989899
top,rand_47,RFP,CpxR,0.0029854524267137,"[72, 92]",4643,39,1.5660377358490565,1.25,0.003410816843929635,True,gain,-0.3160377358490565
top,rand_47,RFP,CpxR,4.318598791135302e-52,"[95, 115]",840,3842,2.6389365351629497,1.4615384615384617,5.592585434520216e-49,True,loss,1.177398073624488
top,rand_47,RFP,CytR,0.0007603554409816,"[106, 129]",4643,39,1.5625,1.1560283687943262,0.0013120057242787101,True,gain,-0.4064716312056737
top,rand_47,RFP,Dan,0.0014138419702558,"[88, 99]",4636,46,1.5511785246617196,2.2224025974025974,0.0020377577645868234,True,gain,0.6712240727408778
top,rand_47,RFP,Dan,7.011724399875022e-44,"[98, 109]",4386,296,1.5149553571428571,3.8783561643835616,3.0267276992793847e-41,True,gain,2.3634008072407044
top,rand_47,RFP,DnaA,8.65133259156347e-78,"[94, 104]",4437,245,1.4999999999999998,3.942857142857142,2.2406951412149384e-74,True,gain,2.442857142857142
top,rand_47,RFP,FhlA,0.0007165664068431,"[48, 65]",4643,39,1.5625,1.1483516483516485,0.0012556880877697084,True,gain,-0.4141483516483515
top,rand_47,RFP,Fis,0.0013689315740957,"[76, 93]",4607,75,1.5669291338582676,1.25,0.001991872346577451,True,gain,-0.3169291338582676
top,rand_47,RFP,IclR,0.0017596652784653,"[57, 73]",4615,67,1.5664335664335665,1.1739130434782608,0.002385786855680377,True,gain,-0.3925205229553057
top,rand_47,RFP,IclR,0.0006540002527067,"[60, 76]",4624,58,1.5625,1.1819852941176472,0.001170601696275296,True,gain,-0.3805147058823528
top,rand_47,RFP,IclR,2.7454795713863147e-06,"[83, 99]",1136,3546,1.7277146808599806,1.4999999999999998,1.4336274374779346e-05,True,loss,0.2277146808599808
top,rand_47,RFP,IclR,0.0009536268183522,"[92, 108]",4585,97,1.5454545454545454,2.148367952522255,0.0015453192469017166,True,gain,0.6029134070677098
top,rand_47,RFP,Lrp,0.0037936147467015,"[3, 16]",4660,22,1.555028962611901,2.365111561866126,0.004003855824758307,True,gain,0.8100825992542249
top,rand_47,RFP,Lrp,0.0020920951488605,"[6, 19]",4648,34,1.5540334171757093,2.0427586206896557,0.0026673854884446432,True,gain,0.488725203513946
top,rand_47,RFP,Lrp,3.30551507629783e-09,"[22, 35]",4610,72,1.5730337078651684,1.1609519242297086,3.8914927489142636e-08,True,gain,-0.4120817836354598
top,rand_47,RFP,Lrp,5.16099358939145e-06,"[50, 63]",4600,82,1.570524412296564,1.1379492600422831,2.410139767296492e-05,True,gain,-0.4325751522542809
top,rand_47,RFP,Lrp,0.0001262613285164,"[62, 75]",630,4052,1.4167491340920335,1.6,0.0003296540734450363,True,loss,-0.1832508659079665
top,rand_47,RFP,Lrp,8.036976214108827e-07,"[63, 76]",4544,138,1.5763403263403264,1.2460526315789473,4.863497288444361e-06,True,gain,-0.3302876947613791
top,rand_47,RFP,Lrp,3.8023295196728444e-19,"[69, 82]",474,4208,1.2142857142857142,1.609772245762712,1.6691582128733334e-17,True,loss,-0.3954865314769977
top,rand_47,RFP,Lrp,2.3670597653601683e-05,"[91, 104]",4566,116,1.5727010644589,1.1764705882352942,8.574384324871099e-05,True,gain,-0.3962304762236057
top,rand_47,RFP,Lrp,0.0004449016325139,"[112, 125]",4543,139,1.5454545454545454,1.8727272727272728,0.0008904909027905726,True,gain,0.3272727272727274
top,rand_47,RFP,Lrp,0.000476246873314,"[114, 127]",714,3968,1.6583822167335596,1.5454545454545454,0.0009281259607849962,True,loss,0.1129276712790141
top,rand_47,RFP,MraZ,0.0035505108045982,"[76, 84]",4652,30,1.5625,1.1819852941176472,0.003829997077846455,True,gain,-0.3805147058823528
top,rand_47,RFP,Nac,0.0007307203882766,"[1, 18]",4669,13,1.5625,1.1071428571428572,0.001273597446592459,True,gain,-0.4553571428571428
top,rand_47,RFP,Nac,0.0010771765465308,"[90, 107]",4634,48,1.5625,1.2785714285714285,0.0016847145262770362,True,gain,-0.2839285714285715
top,rand_47,RFP,Nac,0.0005381851121989,"[113, 130]",4517,165,1.5454545454545454,1.952380952380952,0.001015830654978623,True,gain,0.4069264069264067
top,rand_47,RFP,NarL,4.172837386607929e-05,"[54, 71]",4650,32,1.5660991282282155,1.1555239449976291,0.0001385596004014684,True,gain,-0.4105751832305866
top,rand_47,RFP,NarL,6.01389058608724e-05,"[95, 112]",4669,13,1.5555555555555554,3.7,0.00018498784581907307,True,gain,2.144444444444445
top,rand_47,RFP,OmpR,0.0006719836023067,"[57, 79]",4631,51,1.5625,1.193548387096774,0.0011986484366214552,True,gain,-0.368951612903226
top,rand_47,RFP,OxyR,0.0001491802169321,"[49, 69]",4622,60,1.5666813501459171,1.1742424242424243,0.0003814183236467315,True,gain,-0.3924389259034928
top,rand_47,RFP,PhoP,6.056297013997919e-05,"[101, 119]",4626,56,1.5666813501459171,1.1494427558257343,0.00018585082069022047,True,gain,-0.4172385943201826
top,rand_47,RFP,PhoP,0.0002484118663951,"[112, 130]",1058,3624,1.6666666666666663,1.526279527559055,0.0005703783102511604,True,loss,0.1403871391076112
top,rand_47,RFP,PutA,0.0006783986362557,"[6, 12]",4637,45,1.5625,1.177966101694915,0.0012042854474998376,True,gain,-0.384533898305085
top,rand_47,RFP,RstA,8.547015795004102e-11,"[69, 89]",4561,121,1.5769230769230769,1.1081730769230769,1.3021629946506252e-09,True,gain,-0.46875
top,rand_47,RFP,SoxR,0.0016629327902707,"[122, 142]",4619,63,1.5517241379310345,2.5,0.0022860912562638605,True,gain,0.9482758620689656
top,rand_47,RFP,YjjQ,7.3304822941325716e-06,"[56, 74]",4637,45,1.5664335664335665,1.1176470588235294,3.256881514548474e-05,True,gain,-0.448786507610037
bottom,rand_47,GFP,ArcA,0.0014385797677663,"[42, 59]",4578,104,1.0,1.0030612244897958,0.0020637940422786978,True,gain,0.0030612244897958
bottom,rand_47,GFP,AsnC,0.00066792302417,"[39, 56]",4659,23,1.0,1.1,0.001192226486974707,True,gain,0.1
bottom,rand_47,GFP,CsgD,0.0010175932068741,"[15, 29]",4492,190,1.0,1.0,0.001621699983948837,True,gain,0.0
bottom,rand_47,GFP,CsgD,0.0004756396580413,"[93, 107]",4484,198,1.0,1.0,0.0009281259607849962,True,gain,0.0
bottom,rand_47,GFP,Dan,0.0001487645481795,"[33, 44]",4563,119,1.0,1.0,0.0003807314029495109,True,gain,0.0
bottom,rand_47,GFP,Dan,0.0007976980051297,"[73, 84]",4662,20,1.0,1.236363636363636,0.001356557999531138,True,gain,0.2363636363636361
bottom,rand_47,GFP,Fis,0.0002713232447668,"[37, 54]",4610,72,1.0,1.0,0.0006100062534253577,True,gain,0.0
bottom,rand_47,GFP,IHF,0.0007976980051297,"[71, 85]",4662,20,1.0,1.236363636363636,0.001356557999531138,True,gain,0.2363636363636361
bottom,rand_47,GFP,IHF,0.0019886554592506,"[127, 141]",4600,82,1.0,1.0,0.002585651425431252,True,gain,0.0
bottom,rand_47,GFP,MraZ,0.0010925429540389,"[78, 86]",4544,138,1.0,1.0,0.0016995112618382886,True,gain,0.0
bottom,rand_47,GFP,PutA,0.000793035548097,"[38, 44]",4641,41,1.0,1.0,0.0013517568640346658,True,gain,0.0
bottom,rand_47,GFP,QseB,0.0029486626270788,"[23, 39]",4560,122,1.0,1.0,0.003383733152947459,True,gain,0.0
top,rand_48,GFP,CpxR,0.0026406795422111,"[17, 37]",2332,103,1.0,1.0,0.003146456958416415,True,gain,0.0
top,rand_48,GFP,CpxR,0.0011564335694379,"[22, 42]",327,2108,1.0,1.0,0.0017628975543520665,True,loss,0.0
top,rand_48,GFP,CpxR,0.0010866209677422,"[32, 52]",214,2221,1.0,1.0,0.00169233211452333,True,loss,0.0
top,rand_48,GFP,IclR,0.0018342342064936,"[16, 32]",2269,166,1.0,1.0,0.00244753559753654,True,gain,0.0
top,rand_48,GFP,Lrp,0.0004543137408308,"[64, 77]",253,2182,1.0,1.0,0.000901412697293859,True,loss,0.0
top,rand_48,GFP,Lrp,0.0018979337328506,"[87, 100]",471,1964,1.0,1.0,0.002506704930180038,True,loss,0.0
top,rand_48,GFP,MalT,0.0024921482483173,"[0, 9]",257,2178,1.0,1.0,0.0030119757177516594,True,loss,0.0
top,rand_48,GFP,MraZ,0.0036921205610238,"[73, 81]",2425,10,1.0,1.1393668790448,0.003941711563500265,True,gain,0.1393668790447999
top,rand_48,GFP,Nac,0.0001051313699124,"[66, 83]",577,1858,1.0,1.0,0.00028874893751125767,True,loss,0.0
top,rand_48,GFP,RelB,0.0041062747778054,"[32, 47]",503,1932,1.0,1.0,0.004237152061560154,True,loss,0.0
bottom,rand_48,RFP,CsgD,0.0042402664012594,"[78, 92]",591,1844,1.0,1.0,0.004339111015117285,True,loss,0.0
bottom,rand_48,RFP,TorR,0.0016297821079855,"[124, 137]",2398,37,1.0,1.0379746835443036,0.002253676273188705,True,gain,0.0379746835443035
top,rand_48,RFP,Dan,0.0034184224178235,"[82, 93]",2361,74,1.0,1.005203820046216,0.003734168731405679,True,gain,0.0052038200462161
top,rand_48,RFP,Lrp,0.0041586381928777,"[18, 31]",2359,76,1.0,1.0,0.004280951080903515,True,gain,0.0
bottom,rand_48,GFP,CsgD,0.0011791258984594,"[78, 92]",591,1844,1.0,1.0,0.0017854417653282958,True,loss,0.0
bottom,rand_48,GFP,CsgD,0.0019886272346511,"[134, 148]",2360,75,1.0,1.0,0.002585651425431252,True,gain,0.0
bottom,rand_48,GFP,Dan,0.001171565624833,"[42, 53]",2414,21,1.0,1.0,0.0017796803333240295,True,gain,0.0
bottom,rand_48,GFP,IHF,0.0001596691434028,"[48, 62]",2413,22,1.0,1.2556277056277052,0.00040385066544262893,True,gain,0.2556277056277052
bottom,rand_48,GFP,MarA,0.0009427163992377,"[91, 114]",2424,11,1.0,1.4285714285714284,0.0015356197949846812,True,gain,0.4285714285714284
bottom,rand_48,GFP,NarP,0.0005007565561334,"[72, 88]",762,1673,1.0,1.0,0.0009621361130456276,True,loss,0.0
top,rand_49,GFP,CsgD,2.197537099299301e-06,"[115, 129]",2245,10,1.0,3.364947902751803,1.1783894590445527e-05,True,gain,2.364947902751803
top,rand_49,GFP,Fis,0.0035158903151568,"[16, 33]",2220,35,1.0,1.035928143712575,0.003805330512434648,True,gain,0.0359281437125749
top,rand_49,GFP,IHF,0.000398383840557,"[23, 37]",2221,34,1.0,1.0343234027279251,0.0008195505536478396,True,gain,0.0343234027279253
top,rand_49,GFP,Lrp,0.0007926679409547,"[111, 124]",406,1849,1.0,1.0,0.0013517568640346658,True,loss,0.0
bottom,rand_49,RFP,CsgD,0.0024426410521653,"[24, 38]",389,1866,1.002710027100271,1.0,0.002974349000991127,True,loss,0.0027100271002709
bottom,rand_49,RFP,Lrp,0.0002900836788363,"[23, 36]",2225,30,1.0,1.0272481793633907,0.000639418492073206,True,gain,0.0272481793633907
bottom,rand_49,RFP,MraZ,0.0003203947767979,"[53, 61]",2232,23,1.0,1.0666666666666669,0.0006932518562293743,True,gain,0.0666666666666668
top,rand_49,RFP,Dan,0.0011359486086042,"[113, 124]",2201,54,1.0,1.0203157172271788,0.0017464944001522272,True,gain,0.0203157172271788
top,rand_49,RFP,Fis,0.0001187926076909,"[109, 126]",2232,23,1.0,1.0413793103448274,0.0003171885091952897,True,gain,0.0413793103448274
bottom,rand_49,GFP,MraZ,0.0032912905902012,"[71, 79]",2244,11,1.0,1.8571428571428568,0.0036320590663063944,True,gain,0.8571428571428568
top,rand_50,GFP,ArgP,0.0015040383010429,"[4, 23]",4425,40,1.0517241379310345,1.0,0.002133954417257383,True,gain,-0.0517241379310344
top,rand_50,GFP,CsgD,0.0005673178763638,"[18, 32]",4271,194,1.0454545454545454,1.1851094206959016,0.0010563287561338908,True,gain,0.1396548752413562
top,rand_50,GFP,CsgD,0.0040912847022914,"[100, 114]",4256,209,1.0536882301012132,1.0117493472584853,0.004227762101690265,True,gain,-0.0419388828427278
top,rand_50,GFP,IHF,0.0023685559478302,"[100, 114]",4437,28,1.0517241379310345,1.0,0.002912896441063731,True,gain,-0.0517241379310344
top,rand_50,GFP,MarA,9.665568924796616e-05,"[31, 54]",4409,56,1.052376333656644,1.0,0.0002706571407901282,True,gain,-0.052376333656644
top,rand_50,GFP,MarA,6.318929386890212e-06,"[91, 114]",4281,184,1.0545454545454542,1.0,2.8864245347523192e-05,True,gain,-0.0545454545454542
top,rand_50,GFP,MraZ,4.206584652127356e-05,"[103, 111]",291,4174,1.0104529616724736,1.0555555555555556,0.0001393229443607398,True,loss,-0.045102593883082
top,rand_50,GFP,MraZ,0.0040553533092275,"[129, 137]",4442,23,1.0517241379310345,1.0,0.00420639370080065,True,gain,-0.0517241379310344
top,rand_50,GFP,OxyR,8.990054544100645e-05,"[35, 55]",4348,117,1.0534523809523808,1.0053285968028418,0.0002567171032990151,True,gain,-0.0481237841495389
top,rand_50,GFP,PutA,0.0001645801223106,"[119, 125]",4441,24,1.0519402985074624,1.0,0.00041424928744844894,True,gain,-0.0519402985074624
top,rand_50,GFP,RelB,0.0038200813502531,"[114, 129]",4419,46,1.0519402985074624,1.0,0.0040210391133722115,True,gain,-0.0519402985074624
top,rand_50,GFP,SoxR,2.8532207261548446e-05,"[94, 114]",4314,151,1.0537715012382036,1.0046728971962613,9.945951118090239e-05,True,gain,-0.0490986040419423
top,rand_50,GFP,TorR,4.858054107799405e-05,"[46, 59]",4409,56,1.0524475524475525,1.0,0.0001557222789505007,True,gain,-0.0524475524475525
bottom,rand_50,RFP,AcrR,0.0005028665497302,"[97, 111]",4447,18,1.0,1.0306000299266795,0.0009654739538926745,True,gain,0.0306000299266795
bottom,rand_50,RFP,IclR,0.0010984580316494,"[77, 93]",758,3707,1.0,1.0,0.0017046173169394524,True,loss,0.0
top,rand_50,RFP,ArcA,2.1851057145784684e-05,"[37, 54]",4453,12,1.0,1.1911146811665845,8.096457511814353e-05,True,gain,0.1911146811665842
top,rand_50,RFP,ArcA,0.0015561244331074,"[54, 71]",737,3728,1.0,1.0,0.002184478201489521,True,loss,0.0
top,rand_50,RFP,Fis,2.468508246420704e-05,"[39, 56]",4450,15,1.0,1.1071428571428572,8.904507462715352e-05,True,gain,0.1071428571428572
top,rand_50,RFP,NarL,0.0015088630482896,"[31, 48]",4455,10,1.0,1.0584718208092485,0.0021366622717714947,True,gain,0.0584718208092485
bottom,rand_50,GFP,Dan,0.0018176990555195,"[3, 14]",4417,48,1.0520110957004158,1.0,0.0024315602899800596,True,gain,-0.0520110957004158
bottom,rand_50,GFP,Dan,2.405200168918044e-07,"[111, 122]",4400,65,1.0536882301012132,1.0,1.6927903362765584e-06,True,gain,-0.0536882301012131
bottom,rand_50,GFP,GadX,0.0019883284443188,"[29, 51]",4382,83,1.0522058659433662,1.0,0.002585651425431252,True,gain,-0.0522058659433661
bottom,rand_50,GFP,IclR,0.0004601558782367,"[0, 16]",4387,78,1.0479161467431994,1.266798418972332,0.0009097738355977504,True,gain,0.2188822722291326
bottom,rand_50,GFP,IclR,0.0023685559478302,"[37, 53]",4437,28,1.0517241379310345,1.0,0.002912896441063731,True,gain,-0.0517241379310344
bottom,rand_50,GFP,Lrp,0.0032234871172209,"[115, 128]",681,3784,1.029801324503311,1.0555555555555556,0.003587809038935166,True,loss,-0.0257542310522445
bottom,rand_50,GFP,MraZ,0.0020226875503074,"[32, 40]",4409,56,1.0519402985074624,1.0,0.002612848257005569,True,gain,-0.0519402985074624
bottom,rand_50,GFP,MraZ,0.0011884548130788,"[137, 145]",4434,31,1.0490799598527936,1.4999999999999998,0.0017958564561692488,True,gain,0.4509200401472062
bottom,rand_50,GFP,Nac,0.004405979223064,"[73, 90]",4415,50,1.0520110957004158,1.0,0.004450657639522528,True,gain,-0.0520110957004158
bottom,rand_50,GFP,NanR,2.567276913614088e-05,"[38, 45]",230,4235,1.008516824251405,1.0555555555555556,9.196745790125155e-05,True,loss,-0.0470387313041502
bottom,rand_50,GFP,NarL,0.0003006102295193,"[38, 55]",4442,23,1.0517241379310345,1.0,0.0006586975418400905,True,gain,-0.0517241379310344
bottom,rand_50,GFP,NarL,8.74886791563237e-06,"[39, 56]",4346,119,1.0539816418707804,1.0,3.7955725128120335e-05,True,gain,-0.0539816418707803
bottom,rand_50,GFP,PutA,8.702032006883639e-05,"[27, 33]",4437,28,1.0519402985074624,1.0,0.0002495931660889106,True,gain,-0.0519402985074624
bottom,rand_50,GFP,PutA,5.960846036762233e-05,"[109, 115]",338,4127,1.012308609727623,1.0559006211180124,0.000183882633770682,True,loss,-0.0435920113903893
bottom,rand_50,GFP,PutA,0.0015786120110379,"[144, 150]",4446,19,1.050991910631741,1.0,0.0022076701450260048,True,gain,-0.0509919106317409
bottom,rand_50,GFP,TorR,8.158962288237725e-05,"[71, 84]",4444,21,1.0517241379310345,1.0,0.0002378240347870718,True,gain,-0.0517241379310344
top,rand_51,GFP,CpxR,0.0002571972818823,"[32, 52]",1150,80,1.0,1.0112781954887218,0.0005843341755045237,True,gain,0.0112781954887217
top,rand_51,GFP,IHF,0.0003444811920498,"[33, 47]",311,919,1.0,1.0,0.0007301197114639788,True,loss,0.0
top,rand_51,GFP,MraZ,0.0010538356341353,"[141, 149]",1217,13,1.0,1.0666666666666669,0.001661652344279039,True,gain,0.0666666666666668
bottom,rand_51,RFP,CsgD,3.241046315245502e-14,"[103, 117]",342,888,1.1396103896103895,1.0379977809563274,8.229715643613578e-13,True,loss,0.101612608654062
bottom,rand_51,RFP,MraZ,4.669921494811746e-50,"[109, 117]",1146,84,1.0384000983042516,3.986413841431373,4.0316988905208077e-47,True,gain,2.948013743127121
bottom,rand_51,RFP,NanR,0.0004501513429284,"[113, 120]",1206,24,1.0452545747605952,2.183939441236148,0.0008968399832188893,True,gain,1.1386848664755524
bottom,rand_51,RFP,NarL,0.0016280805443999,"[81, 98]",1216,14,1.0454545454545454,2.0081351689612017,0.002252798854090735,True,gain,0.9626806235066564
bottom,rand_51,RFP,NhaR,2.375780643413319e-13,"[96, 117]",452,778,1.086974789915966,1.0355421968562877,5.4939927378932994e-12,True,loss,0.0514325930596786
top,rand_51,RFP,CpxR,3.0727087931175465e-32,"[32, 52]",1150,80,1.0400892857142856,3.983881673881674,5.305543849449631e-30,True,gain,2.943792388167388
top,rand_51,RFP,DnaA,0.0028347273748564,"[49, 59]",1215,15,1.0481927710843373,1.0,0.003295306957306138,True,gain,-0.0481927710843372
top,rand_51,RFP,IclR,9.647132488815561e-29,"[28, 44]",238,992,1.7663457232422748,1.0352251838235291,1.0863510063492307e-26,True,loss,0.7311205394187454
top,rand_51,RFP,IHF,7.2219624113382686e-09,"[33, 47]",311,919,1.0821917808219177,1.0412844036697246,7.925797731087336e-08,True,loss,0.040907377152193
top,rand_51,RFP,Lrp,9.317954697938707e-16,"[31, 44]",354,876,1.1464285714285714,1.0365908076751449,2.7739658238691092e-14,True,loss,0.1098377637534264
top,rand_51,RFP,Lrp,0.000867082328194,"[37, 50]",205,1025,1.0722891566265058,1.0422535211267605,0.0014442078649662122,True,loss,0.0300356354997453
top,rand_51,RFP,Lrp,0.0029691586735541,"[38, 51]",232,998,1.0676104621635345,1.0428971210243172,0.0033996998074735272,True,loss,0.0247133411392173
top,rand_51,RFP,Lrp,0.0040744053632923,"[46, 59]",266,964,1.030253840287613,1.06,0.004217854995689916,True,loss,-0.0297461597123871
top,rand_51,RFP,OmpR,0.0008529503056449,"[60, 82]",1218,12,1.0454545454545454,1.775101419878296,0.0014270938576358468,True,gain,0.7296468744237505
top,rand_51,RFP,RelB,0.0002165107530475,"[55, 70]",1152,78,1.0517241379310345,1.0,0.0005107129785000227,True,gain,-0.0517241379310344
bottom,rand_51,GFP,MraZ,4.5998222879279494e-07,"[109, 117]",1146,84,1.0,1.096606518481518,3.016086006514782e-06,True,gain,0.0966065184815181
bottom,rand_51,GFP,NarP,0.0020435928405292,"[114, 130]",1215,15,1.0,1.0202702702702702,0.0026306687161881848,True,gain,0.0202702702702701
top,rand_52,GFP,Fis,0.0036679617171773,"[17, 34]",1473,26,1.0,1.0531900328587074,0.00392238680738613,True,gain,0.0531900328587073
top,rand_52,GFP,Nac,0.0019449227959457,"[14, 31]",1488,11,1.0,1.2142857142857142,0.0025518490585103156,True,gain,0.2142857142857142
top,rand_52,GFP,Nac,0.0006761526735555,"[16, 33]",1476,23,1.0,2.7,0.0012034953644799863,True,gain,1.7000000000000002
top,rand_52,GFP,NarL,1.213490009645426e-05,"[16, 33]",1460,39,1.0,1.0769230769230769,4.980886093473302e-05,True,gain,0.0769230769230768
top,rand_52,GFP,PhoP,0.0007155623763398,"[22, 40]",1422,77,1.0,1.0,0.0012547776267569954,True,gain,0.0
top,rand_52,GFP,PutA,2.830296940685348e-08,"[40, 46]",1456,43,1.0,1.182608695652174,2.627408271102169e-07,True,gain,0.1826086956521739
top,rand_52,GFP,SoxR,2.2375871028829347e-05,"[92, 112]",469,1030,1.0,1.0,8.255485180152138e-05,True,loss,0.0
bottom,rand_52,RFP,AsnC,0.0003245359938553,"[107, 124]",432,1067,1.1336180597925565,1.3,0.0006997272081653943,True,loss,-0.1663819402074435
bottom,rand_52,RFP,CsgD,2.590634837103944e-10,"[121, 135]",1468,31,1.2369395711500972,3.973913043478261,3.666526900600664e-09,True,gain,2.736973472328164
bottom,rand_52,RFP,Dan,3.827654144499408e-16,"[100, 111]",1444,55,1.2307692307692306,3.988778054862842,1.2392030292816833e-14,True,gain,2.758008824093612
bottom,rand_52,RFP,Fis,0.0028735976070483,"[126, 143]",1452,47,1.261204013377926,1.0621761658031086,0.0033201814400943266,True,gain,-0.1990278475748175
bottom,rand_52,RFP,GadX,6.529645363603168e-13,"[128, 150]",453,1046,1.081081081081081,1.350383631713555,1.3862115976829677e-11,True,loss,-0.269302550632474
bottom,rand_52,RFP,IclR,1.1429179752485042e-05,"[97, 113]",1488,11,1.247356495468278,3.891402714932127,4.763990703163013e-05,True,gain,2.644046219463849
bottom,rand_52,RFP,IHF,0.001847311847549,"[34, 48]",298,1201,1.1581926514399203,1.2857142857142856,0.002461181936806538,True,loss,-0.1275216342743652
bottom,rand_52,RFP,MarA,0.0001261758959209,"[77, 100]",1475,24,1.2446351931330473,2.5017241379310344,0.0003296540734450363,True,gain,1.2570889447979872
bottom,rand_52,RFP,MarA,0.0030907283617326,"[123, 146]",1457,42,1.2608695652173911,1.0813269127875869,0.0034910538407707955,True,gain,-0.1795426524298042
bottom,rand_52,RFP,MraZ,5.3756246105298665e-06,"[126, 134]",1461,38,1.2666666666666664,1.033008658008658,2.4855648961745346e-05,True,gain,-0.2336580086580084
bottom,rand_52,RFP,RcdA,0.0004608047954679,"[116, 130]",1449,50,1.2666666666666664,1.0391311745023533,0.0009103618766299473,True,gain,-0.2275354921643131
top,rand_52,RFP,Dan,6.803740953345994e-12,"[8, 19]",229,1270,1.069230769230769,1.3214285714285712,1.2586920763690088e-10,True,loss,-0.2521978021978022
top,rand_52,RFP,Fis,2.2038411814165758e-07,"[9, 26]",1423,76,1.2727272727272727,1.035929432013769,1.5638215506490223e-06,True,gain,-0.2367978407135036
top,rand_52,RFP,Fis,1.9711225791509576e-12,"[17, 34]",1473,26,1.237037037037037,3.977096696900331,3.838501864662391e-11,True,gain,2.7400596598632943
top,rand_52,RFP,GalR,0.0005977514270969,"[12, 30]",1476,23,1.261204013377926,1.0361445783132528,0.0010979973022560078,True,gain,-0.2250594350646733
top,rand_52,RFP,GalS,0.0010525481832904,"[13, 32]",1478,21,1.2598764069741777,1.0361445783132528,0.001661652344279039,True,gain,-0.2237318286609249
top,rand_52,RFP,IclR,2.774784703963036e-05,"[1, 17]",1449,50,1.2624113475177303,1.0402945113788489,9.738065559978677e-05,True,gain,-0.2221168361388816
top,rand_52,RFP,IHF,3.298810012661614e-11,"[15, 29]",237,1262,1.0638297872340423,1.3114224137931032,5.512205117931342e-10,True,loss,-0.2475926265590609
top,rand_52,RFP,IHF,0.0007484516093008,"[26, 40]",1464,35,1.261204013377926,1.046153846153846,0.0012975165114384685,True,gain,-0.2150501672240801
top,rand_52,RFP,Lrp,4.625401869349149e-05,"[14, 27]",353,1146,1.102739726027397,1.308233638282899,0.0001499348040252102,True,loss,-0.2054939122555019
top,rand_52,RFP,Lrp,0.0009435360758844,"[35, 48]",1481,18,1.2571428571428571,1.024927938056314,0.0015359889607420465,True,gain,-0.2322149190865432
top,rand_52,RFP,Lrp,0.0028238989983321,"[107, 120]",374,1125,1.156697950832981,1.2857142857142856,0.003285668645858104,True,loss,-0.1290163348813042
top,rand_52,RFP,MalT,0.0001248356202525,"[35, 44]",1451,48,1.2666666666666664,1.056221198156682,0.0003279150673975406,True,gain,-0.2104454685099843
top,rand_52,RFP,MraZ,0.0039446017293524,"[32, 40]",180,1319,1.097069597069597,1.2727272727272727,0.004116244350935825,True,loss,-0.1756576756576757
top,rand_52,RFP,MraZ,0.0015464610204373,"[33, 41]",190,1309,1.0952380952380951,1.2764976958525345,0.0021756115606022335,True,loss,-0.1812596006144393
top,rand_52,RFP,Nac,1.2999133516486104e-05,"[22, 39]",1435,64,1.2384105960264895,2.7701896067415728,5.277077712805488e-05,True,gain,1.5317790107150833
top,rand_52,RFP,NanR,0.0008214589070013,"[15, 22]",1451,48,1.2666666666666664,1.046399885255307,0.0013896659497931855,True,gain,-0.2202667814113594
top,rand_52,RFP,NarL,4.378468927235375e-11,"[16, 33]",1460,39,1.2369395711500972,3.969145826567067,7.087646575962263e-10,True,gain,2.73220625541697
top,rand_52,RFP,NarL,0.000970925528192,"[19, 36]",1489,10,1.25,2.308552631578947,0.0015635684488075922,True,gain,1.058552631578947
top,rand_52,RFP,OxyR,7.59873676234267e-06,"[15, 35]",348,1151,1.0940108001963669,1.3023872679045092,3.352764602123938e-05,True,loss,-0.2083764677081423
top,rand_52,RFP,PhoP,1.3943785917766523e-05,"[22, 40]",1422,77,1.2727272727272727,1.0596026490066224,5.590465251859953e-05,True,gain,-0.2131246237206503
top,rand_52,RFP,PutA,1.3697379814537559e-24,"[40, 46]",1456,43,1.23024948024948,3.989501312335958,8.869053429913069e-23,True,gain,2.7592518320864783
top,rand_52,RFP,RcdA,0.0027049020740125,"[51, 65]",1484,15,1.247356495468278,2.503448275862069,0.0031858555578410074,True,gain,1.256091780393791
top,rand_52,RFP,SoxR,0.0014358314652034,"[6, 26]",1457,42,1.2666666666666664,1.071346160371916,0.0020614210060292716,True,gain,-0.1953205062947502
bottom,rand_52,GFP,CsgD,0.0004841659567042,"[38, 52]",342,1157,1.0,1.0,0.0009396031153689925,True,loss,0.0
bottom,rand_52,GFP,Dan,0.0001739967439573,"[100, 111]",1444,55,1.0,1.1071428571428572,0.0004329025618149923,True,gain,0.1071428571428572
bottom,rand_52,GFP,NarP,0.0041981367270983,"[117, 133]",1486,13,1.0,3.471204188481676,0.004307913677965371,True,gain,2.471204188481676
top,rand_53,GFP,AraC,0.0003997818759293,"[101, 121]",2357,88,1.0,1.0109711589816626,0.0008211221718135503,True,gain,0.0109711589816625
top,rand_53,GFP,ArgR,0.0043194753747078,"[90, 111]",2309,136,1.0,1.0,0.004392399379855989,True,gain,0.0
top,rand_53,GFP,Dan,0.0042323861503966,"[6, 17]",2304,141,1.0,1.0,0.004334472174585683,True,gain,0.0
top,rand_53,GFP,Dan,0.0009117735196637,"[79, 90]",2358,87,1.0,1.0,0.0014965104029968208,True,gain,0.0
top,rand_53,GFP,Fis,0.0026703444768665,"[10, 27]",175,2270,1.0,1.0,0.003166754668078862,True,loss,0.0
